Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","152","Chile","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","93.7","E","Estimated value"
"QI","Production Indices","159","China","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.87","E","Estimated value"
"QI","Production Indices","344","China, Hong Kong SAR","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.84","E","Estimated value"
"QI","Production Indices","446","China, Macao SAR","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","88.63","E","Estimated value"
"QI","Production Indices","156","China, mainland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.8","E","Estimated value"
"QI","Production Indices","158","China, Taiwan Province of","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","103.07","E","Estimated value"
"QI","Production Indices","170","Colombia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","102.3","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","95.4","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.79","E","Estimated value"
"QI","Production Indices","184","Cook Islands","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","89.63","E","Estimated value"
"QI","Production Indices","188","Costa Rica","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.73","E","Estimated value"
"QI","Production Indices","384","Côte d'Ivoire","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","102.36","E","Estimated value"
"QI","Production Indices","191","Croatia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","106.54","E","Estimated value"
"QI","Production Indices","192","Cuba","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","105.16","E","Estimated value"
"QI","Production Indices","196","Cyprus","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","107.67","E","Estimated value"
"QI","Production Indices","203","Czechia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","101.04","E","Estimated value"
"QI","Production Indices","408","Democratic People's Republic of Korea","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.95","E","Estimated value"
"QI","Production Indices","180","Democratic Republic of the Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","94.5","E","Estimated value"
"QI","Production Indices","208","Denmark","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.56","E","Estimated value"
"QI","Production Indices","262","Djibouti","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","123.74","E","Estimated value"
"QI","Production Indices","212","Dominica","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.57","E","Estimated value"
"QI","Production Indices","214","Dominican Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.19","E","Estimated value"
"QI","Production Indices","218","Ecuador","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","96.98","E","Estimated value"
"QI","Production Indices","818","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.3","E","Estimated value"
"QI","Production Indices","222","El Salvador","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","96.47","E","Estimated value"
"QI","Production Indices","226","Equatorial Guinea","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","91.98","E","Estimated value"
"QI","Production Indices","232","Eritrea","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","103.23","E","Estimated value"
"QI","Production Indices","233","Estonia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","95.95","E","Estimated value"
"QI","Production Indices","748","Eswatini","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.72","E","Estimated value"
"QI","Production Indices","231","Ethiopia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.27","E","Estimated value"
"QI","Production Indices","234","Faroe Islands","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.91","E","Estimated value"
"QI","Production Indices","242","Fiji","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","142.18","E","Estimated value"
"QI","Production Indices","246","Finland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","99.75","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.66","E","Estimated value"
"QI","Production Indices","258","French Polynesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","102.51","E","Estimated value"
"QI","Production Indices","266","Gabon","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","95.84","E","Estimated value"
"QI","Production Indices","270","Gambia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","90.15","E","Estimated value"
"QI","Production Indices","268","Georgia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","99.14","E","Estimated value"
"QI","Production Indices","276","Germany","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.25","E","Estimated value"
"QI","Production Indices","288","Ghana","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.77","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.82","E","Estimated value"
"QI","Production Indices","308","Grenada","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","99.88","E","Estimated value"
"QI","Production Indices","320","Guatemala","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","102.29","E","Estimated value"
"QI","Production Indices","324","Guinea","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","105.91","E","Estimated value"
"QI","Production Indices","624","Guinea-Bissau","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.4","E","Estimated value"
"QI","Production Indices","328","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.9","E","Estimated value"
"QI","Production Indices","332","Haiti","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.77","E","Estimated value"
"QI","Production Indices","340","Honduras","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","101.41","E","Estimated value"
"QI","Production Indices","348","Hungary","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.9","E","Estimated value"
"QI","Production Indices","352","Iceland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","104.11","E","Estimated value"
"QI","Production Indices","356","India","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","107.97","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","156.56","E","Estimated value"
"QI","Production Indices","364","Iran (Islamic Republic of)","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","92.72","E","Estimated value"
"QI","Production Indices","368","Iraq","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","87.33","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","109.07","E","Estimated value"
"QI","Production Indices","376","Israel","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.78","E","Estimated value"
"QI","Production Indices","380","Italy","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.45","E","Estimated value"
"QI","Production Indices","388","Jamaica","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","106.32","E","Estimated value"
"QI","Production Indices","392","Japan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","101.35","E","Estimated value"
"QI","Production Indices","400","Jordan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","102.97","E","Estimated value"
"QI","Production Indices","398","Kazakhstan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","104.92","E","Estimated value"
"QI","Production Indices","404","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","74.84","E","Estimated value"
"QI","Production Indices","296","Kiribati","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.42","E","Estimated value"
"QI","Production Indices","414","Kuwait","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","108.41","E","Estimated value"
"QI","Production Indices","417","Kyrgyzstan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.84","E","Estimated value"
"QI","Production Indices","418","Lao People's Democratic Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","118.53","E","Estimated value"
"QI","Production Indices","428","Latvia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","105.68","E","Estimated value"
"QI","Production Indices","422","Lebanon","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","107.22","E","Estimated value"
"QI","Production Indices","426","Lesotho","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","91.05","E","Estimated value"
"QI","Production Indices","430","Liberia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","95.95","E","Estimated value"
"QI","Production Indices","434","Libya","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","93.08","E","Estimated value"
"QI","Production Indices","440","Lithuania","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","99.52","E","Estimated value"
"QI","Production Indices","442","Luxembourg","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","104.07","E","Estimated value"
"QI","Production Indices","450","Madagascar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","96.19","E","Estimated value"
"QI","Production Indices","454","Malawi","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","121.14","E","Estimated value"
"QI","Production Indices","458","Malaysia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","99.89","E","Estimated value"
"QI","Production Indices","462","Maldives","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","93.21","E","Estimated value"
"QI","Production Indices","466","Mali","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","103.06","E","Estimated value"
"QI","Production Indices","470","Malta","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","91.41","E","Estimated value"
"QI","Production Indices","478","Mauritania","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","96.05","E","Estimated value"
"QI","Production Indices","480","Mauritius","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","101.57","E","Estimated value"
"QI","Production Indices","484","Mexico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","102.86","E","Estimated value"
"QI","Production Indices","583","Micronesia (Federated States of)","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","102.45","E","Estimated value"
"QI","Production Indices","496","Mongolia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","106.19","E","Estimated value"
"QI","Production Indices","499","Montenegro","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","95.5","E","Estimated value"
"QI","Production Indices","504","Morocco","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","108.3","E","Estimated value"
"QI","Production Indices","508","Mozambique","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","106.6","E","Estimated value"
"QI","Production Indices","104","Myanmar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","106.37","E","Estimated value"
"QI","Production Indices","516","Namibia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","99.35","E","Estimated value"
"QI","Production Indices","520","Nauru","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","86.79","E","Estimated value"
"QI","Production Indices","524","Nepal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","106.67","E","Estimated value"
"QI","Production Indices","528","Netherlands (Kingdom of the)","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","99.64","E","Estimated value"
"QI","Production Indices","540","New Caledonia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","89.63","E","Estimated value"
"QI","Production Indices","554","New Zealand","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","95.45","E","Estimated value"
"QI","Production Indices","558","Nicaragua","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","114.26","E","Estimated value"
"QI","Production Indices","562","Niger","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","102.97","E","Estimated value"
"QI","Production Indices","566","Nigeria","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","95.68","E","Estimated value"
"QI","Production Indices","570","Niue","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.84","E","Estimated value"
"QI","Production Indices","807","North Macedonia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","101.47","E","Estimated value"
"QI","Production Indices","578","Norway","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.25","E","Estimated value"
"QI","Production Indices","512","Oman","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","103.7","E","Estimated value"
"QI","Production Indices","586","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","107.17","E","Estimated value"
"QI","Production Indices","275","Palestine","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","96.16","E","Estimated value"
"QI","Production Indices","591","Panama","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.69","E","Estimated value"
"QI","Production Indices","598","Papua New Guinea","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.5","E","Estimated value"
"QI","Production Indices","600","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","109.81","E","Estimated value"
"QI","Production Indices","604","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","102.75","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","94.58","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","109.7","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","102.74","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.65","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.42","E","Estimated value"
"QI","Production Indices","410","Republic of Korea","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.84","E","Estimated value"
"QI","Production Indices","498","Republic of Moldova","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.78","E","Estimated value"
"QI","Production Indices","642","Romania","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.28","E","Estimated value"
"QI","Production Indices","643","Russian Federation","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","103.4","E","Estimated value"
"QI","Production Indices","646","Rwanda","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.33","E","Estimated value"
"QI","Production Indices","659","Saint Kitts and Nevis","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","74.04","E","Estimated value"
"QI","Production Indices","662","Saint Lucia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","96.82","E","Estimated value"
"QI","Production Indices","670","Saint Vincent and the Grenadines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","99.18","E","Estimated value"
"QI","Production Indices","882","Samoa","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","81.56","E","Estimated value"
"QI","Production Indices","678","Sao Tome and Principe","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","104.61","E","Estimated value"
"QI","Production Indices","682","Saudi Arabia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","105.61","E","Estimated value"
"QI","Production Indices","686","Senegal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","108.5","E","Estimated value"
"QI","Production Indices","688","Serbia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","102.59","E","Estimated value"
"QI","Production Indices","690","Seychelles","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","79.33","E","Estimated value"
"QI","Production Indices","694","Sierra Leone","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","89.65","E","Estimated value"
"QI","Production Indices","702","Singapore","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","136.95","E","Estimated value"
"QI","Production Indices","703","Slovakia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100.93","E","Estimated value"
"QI","Production Indices","705","Slovenia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","103.13","E","Estimated value"
"QI","Production Indices","090","Solomon Islands","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","96.75","E","Estimated value"
"QI","Production Indices","706","Somalia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","90.75","E","Estimated value"
"QI","Production Indices","710","South Africa","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","94.01","E","Estimated value"
"QI","Production Indices","728","South Sudan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","106.74","E","Estimated value"
"QI","Production Indices","724","Spain","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","106.66","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","109.78","E","Estimated value"
"QI","Production Indices","729","Sudan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","96.39","E","Estimated value"
"QI","Production Indices","740","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","107.61","E","Estimated value"
"QI","Production Indices","752","Sweden","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.16","E","Estimated value"
"QI","Production Indices","756","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","96.23","E","Estimated value"
"QI","Production Indices","760","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","87.67","E","Estimated value"
"QI","Production Indices","762","Tajikistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","128.92","E","Estimated value"
"QI","Production Indices","764","Thailand","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.79","E","Estimated value"
"QI","Production Indices","626","Timor-Leste","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","95.56","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","100","E","Estimated value"
"QI","Production Indices","772","Tokelau","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","104.82","E","Estimated value"
"QI","Production Indices","776","Tonga","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","101.79","E","Estimated value"
"QI","Production Indices","780","Trinidad and Tobago","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","107.32","E","Estimated value"
"QI","Production Indices","788","Tunisia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","99.57","E","Estimated value"
"QI","Production Indices","792","Türkiye","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","106.58","E","Estimated value"
"QI","Production Indices","795","Turkmenistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","94.9","E","Estimated value"
"QI","Production Indices","798","Tuvalu","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","103.02","E","Estimated value"
"QI","Production Indices","800","Uganda","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","95.67","E","Estimated value"
