Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","818","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","96.89","E","Estimated value"
"QI","Production Indices","222","El Salvador","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","102.17","E","Estimated value"
"QI","Production Indices","226","Equatorial Guinea","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","95.01","E","Estimated value"
"QI","Production Indices","232","Eritrea","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","101.69","E","Estimated value"
"QI","Production Indices","233","Estonia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","99.37","E","Estimated value"
"QI","Production Indices","748","Eswatini","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","99.99","E","Estimated value"
"QI","Production Indices","231","Ethiopia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","101.08","E","Estimated value"
"QI","Production Indices","234","Faroe Islands","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","98.55","E","Estimated value"
"QI","Production Indices","242","Fiji","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","112.51","E","Estimated value"
"QI","Production Indices","246","Finland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","97.48","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.75","E","Estimated value"
"QI","Production Indices","258","French Polynesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.61","E","Estimated value"
"QI","Production Indices","266","Gabon","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","96.76","E","Estimated value"
"QI","Production Indices","270","Gambia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","77.6","E","Estimated value"
"QI","Production Indices","268","Georgia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","89.12","E","Estimated value"
"QI","Production Indices","276","Germany","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","96.87","E","Estimated value"
"QI","Production Indices","288","Ghana","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","103.01","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.82","E","Estimated value"
"QI","Production Indices","308","Grenada","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","92.93","E","Estimated value"
"QI","Production Indices","320","Guatemala","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","96.76","E","Estimated value"
"QI","Production Indices","324","Guinea","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","104.88","E","Estimated value"
"QI","Production Indices","624","Guinea-Bissau","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.04","E","Estimated value"
"QI","Production Indices","328","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","104.35","E","Estimated value"
"QI","Production Indices","332","Haiti","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","91.5","E","Estimated value"
"QI","Production Indices","340","Honduras","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.84","E","Estimated value"
"QI","Production Indices","348","Hungary","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","99.42","E","Estimated value"
"QI","Production Indices","352","Iceland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","104.18","E","Estimated value"
"QI","Production Indices","356","India","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","106.34","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","107.83","E","Estimated value"
"QI","Production Indices","364","Iran (Islamic Republic of)","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","92.2","E","Estimated value"
"QI","Production Indices","368","Iraq","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","74.56","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","107.77","E","Estimated value"
"QI","Production Indices","376","Israel","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","98.08","E","Estimated value"
"QI","Production Indices","380","Italy","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","98.31","E","Estimated value"
"QI","Production Indices","388","Jamaica","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","102.38","E","Estimated value"
"QI","Production Indices","392","Japan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.29","E","Estimated value"
"QI","Production Indices","400","Jordan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","89.02","E","Estimated value"
"QI","Production Indices","398","Kazakhstan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","108.42","E","Estimated value"
"QI","Production Indices","404","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","83.12","E","Estimated value"
"QI","Production Indices","296","Kiribati","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","115.18","E","Estimated value"
"QI","Production Indices","414","Kuwait","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","103.39","E","Estimated value"
"QI","Production Indices","417","Kyrgyzstan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","102.16","E","Estimated value"
"QI","Production Indices","418","Lao People's Democratic Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","95.86","E","Estimated value"
"QI","Production Indices","428","Latvia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","108.08","E","Estimated value"
"QI","Production Indices","422","Lebanon","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","110.67","E","Estimated value"
"QI","Production Indices","426","Lesotho","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","111.29","E","Estimated value"
"QI","Production Indices","430","Liberia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","89.15","E","Estimated value"
"QI","Production Indices","434","Libya","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","95.22","E","Estimated value"
"QI","Production Indices","440","Lithuania","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","102.77","E","Estimated value"
"QI","Production Indices","442","Luxembourg","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","99.99","E","Estimated value"
"QI","Production Indices","450","Madagascar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","92.45","E","Estimated value"
"QI","Production Indices","454","Malawi","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","110.87","E","Estimated value"
"QI","Production Indices","458","Malaysia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","99.51","E","Estimated value"
"QI","Production Indices","462","Maldives","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","93.5","E","Estimated value"
"QI","Production Indices","466","Mali","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","106.38","E","Estimated value"
"QI","Production Indices","470","Malta","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","90.46","E","Estimated value"
"QI","Production Indices","584","Marshall Islands","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","132.12","E","Estimated value"
"QI","Production Indices","478","Mauritania","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","98.03","E","Estimated value"
"QI","Production Indices","480","Mauritius","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","97.45","E","Estimated value"
"QI","Production Indices","484","Mexico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","105.68","E","Estimated value"
"QI","Production Indices","583","Micronesia (Federated States of)","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.16","E","Estimated value"
"QI","Production Indices","496","Mongolia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","102.76","E","Estimated value"
"QI","Production Indices","499","Montenegro","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","97.75","E","Estimated value"
"QI","Production Indices","504","Morocco","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","105.82","E","Estimated value"
"QI","Production Indices","508","Mozambique","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","107.84","E","Estimated value"
"QI","Production Indices","104","Myanmar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.06","E","Estimated value"
"QI","Production Indices","516","Namibia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","101.28","E","Estimated value"
"QI","Production Indices","520","Nauru","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","95.26","E","Estimated value"
"QI","Production Indices","524","Nepal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","104.35","E","Estimated value"
"QI","Production Indices","528","Netherlands (Kingdom of the)","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","101.48","E","Estimated value"
"QI","Production Indices","540","New Caledonia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","96.41","E","Estimated value"
"QI","Production Indices","554","New Zealand","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","94.85","E","Estimated value"
"QI","Production Indices","558","Nicaragua","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","111.6","E","Estimated value"
"QI","Production Indices","562","Niger","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","102.83","E","Estimated value"
"QI","Production Indices","566","Nigeria","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","102.04","E","Estimated value"
"QI","Production Indices","570","Niue","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.37","E","Estimated value"
"QI","Production Indices","807","North Macedonia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","83.47","E","Estimated value"
"QI","Production Indices","578","Norway","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","99.64","E","Estimated value"
"QI","Production Indices","512","Oman","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","115.45","E","Estimated value"
"QI","Production Indices","586","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","105.67","E","Estimated value"
"QI","Production Indices","275","Palestine","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","96.61","E","Estimated value"
"QI","Production Indices","591","Panama","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","99.65","E","Estimated value"
"QI","Production Indices","598","Papua New Guinea","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","96.4","E","Estimated value"
"QI","Production Indices","600","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","107.46","E","Estimated value"
"QI","Production Indices","604","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.02","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","98.5","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","106.25","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","110.89","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","99.25","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","94.1","E","Estimated value"
"QI","Production Indices","410","Republic of Korea","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","96.45","E","Estimated value"
"QI","Production Indices","498","Republic of Moldova","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","119.35","E","Estimated value"
"QI","Production Indices","642","Romania","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","117.11","E","Estimated value"
"QI","Production Indices","643","Russian Federation","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","106.84","E","Estimated value"
"QI","Production Indices","646","Rwanda","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","108.76","E","Estimated value"
"QI","Production Indices","659","Saint Kitts and Nevis","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","95.35","E","Estimated value"
"QI","Production Indices","662","Saint Lucia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","98.62","E","Estimated value"
"QI","Production Indices","670","Saint Vincent and the Grenadines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.17","E","Estimated value"
"QI","Production Indices","882","Samoa","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","80.63","E","Estimated value"
"QI","Production Indices","678","Sao Tome and Principe","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","107.14","E","Estimated value"
"QI","Production Indices","682","Saudi Arabia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","116.05","E","Estimated value"
"QI","Production Indices","686","Senegal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","125.97","E","Estimated value"
"QI","Production Indices","688","Serbia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","91.39","E","Estimated value"
"QI","Production Indices","690","Seychelles","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","87.66","E","Estimated value"
"QI","Production Indices","694","Sierra Leone","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","80.35","E","Estimated value"
"QI","Production Indices","702","Singapore","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","130.46","E","Estimated value"
"QI","Production Indices","703","Slovakia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","91.64","E","Estimated value"
"QI","Production Indices","705","Slovenia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","96.79","E","Estimated value"
"QI","Production Indices","090","Solomon Islands","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","95.51","E","Estimated value"
"QI","Production Indices","706","Somalia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","90.96","E","Estimated value"
"QI","Production Indices","710","South Africa","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","103.99","E","Estimated value"
"QI","Production Indices","728","South Sudan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","104.84","E","Estimated value"
"QI","Production Indices","724","Spain","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","101.37","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","82.53","E","Estimated value"
"QI","Production Indices","729","Sudan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","95.44","E","Estimated value"
"QI","Production Indices","740","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","101.39","E","Estimated value"
"QI","Production Indices","752","Sweden","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","98.86","E","Estimated value"
"QI","Production Indices","756","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","95.74","E","Estimated value"
"QI","Production Indices","760","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","106.13","E","Estimated value"
"QI","Production Indices","762","Tajikistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","114.23","E","Estimated value"
"QI","Production Indices","764","Thailand","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","101.1","E","Estimated value"
"QI","Production Indices","626","Timor-Leste","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","89.52","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","98.09","E","Estimated value"
"QI","Production Indices","772","Tokelau","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","101.39","E","Estimated value"
"QI","Production Indices","776","Tonga","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","99.25","E","Estimated value"
"QI","Production Indices","780","Trinidad and Tobago","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","105.84","E","Estimated value"
"QI","Production Indices","788","Tunisia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","91.74","E","Estimated value"
"QI","Production Indices","792","Türkiye","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","105.7","E","Estimated value"
"QI","Production Indices","795","Turkmenistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","93.49","E","Estimated value"
"QI","Production Indices","798","Tuvalu","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","102.38","E","Estimated value"
"QI","Production Indices","800","Uganda","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","96.67","E","Estimated value"
"QI","Production Indices","804","Ukraine","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.77","E","Estimated value"
"QI","Production Indices","784","United Arab Emirates","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","105.54","E","Estimated value"
"QI","Production Indices","826","United Kingdom of Great Britain and Northern Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","100.88","E","Estimated value"
"QI","Production Indices","834","United Republic of Tanzania","434","Gross per capita Production Index Number (2014-2016 = 100)","F2054","Food","2017","2017","index","92.5","E","Estimated value"
