Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","101","E","Estimated value"
"QI","Production Indices","188","Costa Rica","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","71.94","E","Estimated value"
"QI","Production Indices","384","Côte d'Ivoire","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","99.04","E","Estimated value"
"QI","Production Indices","191","Croatia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","86.22","E","Estimated value"
"QI","Production Indices","192","Cuba","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","84.01","E","Estimated value"
"QI","Production Indices","196","Cyprus","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","100.37","E","Estimated value"
"QI","Production Indices","203","Czechia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","87.47","E","Estimated value"
"QI","Production Indices","408","Democratic People's Republic of Korea","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","98.48","E","Estimated value"
"QI","Production Indices","180","Democratic Republic of the Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","103.48","E","Estimated value"
"QI","Production Indices","208","Denmark","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","102.34","E","Estimated value"
"QI","Production Indices","262","Djibouti","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","94.99","E","Estimated value"
"QI","Production Indices","212","Dominica","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","98.75","E","Estimated value"
"QI","Production Indices","214","Dominican Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","99.97","E","Estimated value"
"QI","Production Indices","218","Ecuador","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","74.95","E","Estimated value"
"QI","Production Indices","818","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","93.62","E","Estimated value"
"QI","Production Indices","222","El Salvador","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","103.84","E","Estimated value"
"QI","Production Indices","232","Eritrea","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","99.05","E","Estimated value"
"QI","Production Indices","233","Estonia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","107.03","E","Estimated value"
"QI","Production Indices","748","Eswatini","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","105.59","E","Estimated value"
"QI","Production Indices","231","Ethiopia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","106.04","E","Estimated value"
"QI","Production Indices","242","Fiji","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","122.88","E","Estimated value"
"QI","Production Indices","246","Finland","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","89.22","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","102.57","E","Estimated value"
"QI","Production Indices","266","Gabon","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","96.76","E","Estimated value"
"QI","Production Indices","270","Gambia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","66.42","E","Estimated value"
"QI","Production Indices","268","Georgia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","76.6","E","Estimated value"
"QI","Production Indices","276","Germany","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","92.45","E","Estimated value"
"QI","Production Indices","288","Ghana","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","107.16","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","89.98","E","Estimated value"
"QI","Production Indices","308","Grenada","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","98.76","E","Estimated value"
"QI","Production Indices","320","Guatemala","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","101.12","E","Estimated value"
"QI","Production Indices","324","Guinea","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","100.38","E","Estimated value"
"QI","Production Indices","624","Guinea-Bissau","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","99.34","E","Estimated value"
"QI","Production Indices","328","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","100.64","E","Estimated value"
"QI","Production Indices","332","Haiti","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","101.43","E","Estimated value"
"QI","Production Indices","340","Honduras","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","103.68","E","Estimated value"
"QI","Production Indices","348","Hungary","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","89.75","E","Estimated value"
"QI","Production Indices","352","Iceland","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","119.57","E","Estimated value"
"QI","Production Indices","356","India","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","104.01","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","99.94","E","Estimated value"
"QI","Production Indices","364","Iran (Islamic Republic of)","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","89.74","E","Estimated value"
"QI","Production Indices","368","Iraq","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","75.16","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","93.09","E","Estimated value"
"QI","Production Indices","376","Israel","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","51.24","E","Estimated value"
"QI","Production Indices","380","Italy","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","89.94","E","Estimated value"
"QI","Production Indices","388","Jamaica","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","104.14","E","Estimated value"
"QI","Production Indices","392","Japan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","98.48","E","Estimated value"
"QI","Production Indices","400","Jordan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","73.96","E","Estimated value"
"QI","Production Indices","398","Kazakhstan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","104.52","E","Estimated value"
"QI","Production Indices","404","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","83.45","E","Estimated value"
"QI","Production Indices","414","Kuwait","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","24.59","E","Estimated value"
"QI","Production Indices","417","Kyrgyzstan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","101.84","E","Estimated value"
"QI","Production Indices","418","Lao People's Democratic Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","93.05","E","Estimated value"
"QI","Production Indices","428","Latvia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","104.69","E","Estimated value"
"QI","Production Indices","422","Lebanon","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","96.07","E","Estimated value"
"QI","Production Indices","426","Lesotho","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","278.45","E","Estimated value"
"QI","Production Indices","430","Liberia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","79.69","E","Estimated value"
"QI","Production Indices","434","Libya","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","71.54","E","Estimated value"
"QI","Production Indices","440","Lithuania","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","96.33","E","Estimated value"
"QI","Production Indices","442","Luxembourg","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","88.6","E","Estimated value"
"QI","Production Indices","450","Madagascar","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","88.6","E","Estimated value"
"QI","Production Indices","454","Malawi","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","107.2","E","Estimated value"
"QI","Production Indices","458","Malaysia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","102.73","E","Estimated value"
"QI","Production Indices","462","Maldives","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","92.2","E","Estimated value"
"QI","Production Indices","466","Mali","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","106.5","E","Estimated value"
"QI","Production Indices","470","Malta","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","108.18","E","Estimated value"
"QI","Production Indices","478","Mauritania","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","110.78","E","Estimated value"
"QI","Production Indices","480","Mauritius","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","39.15","E","Estimated value"
"QI","Production Indices","484","Mexico","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","99.84","E","Estimated value"
"QI","Production Indices","583","Micronesia (Federated States of)","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","101.29","E","Estimated value"
"QI","Production Indices","496","Mongolia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","55.86","E","Estimated value"
"QI","Production Indices","499","Montenegro","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","102.36","E","Estimated value"
"QI","Production Indices","504","Morocco","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","128.99","E","Estimated value"
"QI","Production Indices","508","Mozambique","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","90.21","E","Estimated value"
"QI","Production Indices","104","Myanmar","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","100.1","E","Estimated value"
"QI","Production Indices","516","Namibia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","136.17","E","Estimated value"
"QI","Production Indices","524","Nepal","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","105.75","E","Estimated value"
"QI","Production Indices","528","Netherlands (Kingdom of the)","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","87.33","E","Estimated value"
"QI","Production Indices","540","New Caledonia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","138.18","E","Estimated value"
"QI","Production Indices","554","New Zealand","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","83.37","E","Estimated value"
"QI","Production Indices","558","Nicaragua","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","105.56","E","Estimated value"
"QI","Production Indices","562","Niger","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","100.87","E","Estimated value"
"QI","Production Indices","566","Nigeria","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","108.9","E","Estimated value"
"QI","Production Indices","807","North Macedonia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","75.73","E","Estimated value"
"QI","Production Indices","578","Norway","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","98.83","E","Estimated value"
"QI","Production Indices","512","Oman","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","97.27","E","Estimated value"
"QI","Production Indices","586","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","103.48","E","Estimated value"
"QI","Production Indices","275","Palestine","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","94.6","E","Estimated value"
"QI","Production Indices","591","Panama","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","103.55","E","Estimated value"
"QI","Production Indices","598","Papua New Guinea","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","98.02","E","Estimated value"
"QI","Production Indices","600","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","108.59","E","Estimated value"
"QI","Production Indices","604","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","94.32","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","101.92","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","106.85","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","92.83","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","103.56","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","65.39","E","Estimated value"
"QI","Production Indices","410","Republic of Korea","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","92.15","E","Estimated value"
"QI","Production Indices","498","Republic of Moldova","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","125.98","E","Estimated value"
"QI","Production Indices","642","Romania","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","130.01","E","Estimated value"
"QI","Production Indices","643","Russian Federation","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","121.93","E","Estimated value"
"QI","Production Indices","646","Rwanda","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","89.74","E","Estimated value"
"QI","Production Indices","670","Saint Vincent and the Grenadines","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","136.74","E","Estimated value"
"QI","Production Indices","678","Sao Tome and Principe","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","68.95","E","Estimated value"
"QI","Production Indices","682","Saudi Arabia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","91.16","E","Estimated value"
"QI","Production Indices","686","Senegal","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","125.88","E","Estimated value"
"QI","Production Indices","688","Serbia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","69.08","E","Estimated value"
"QI","Production Indices","694","Sierra Leone","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","88.17","E","Estimated value"
"QI","Production Indices","703","Slovakia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","78.16","E","Estimated value"
"QI","Production Indices","705","Slovenia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","85.19","E","Estimated value"
"QI","Production Indices","090","Solomon Islands","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","95.31","E","Estimated value"
"QI","Production Indices","706","Somalia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","72.61","E","Estimated value"
"QI","Production Indices","710","South Africa","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","143.41","E","Estimated value"
"QI","Production Indices","728","South Sudan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","80.78","E","Estimated value"
"QI","Production Indices","724","Spain","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","76.97","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","56.88","E","Estimated value"
"QI","Production Indices","729","Sudan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","75.3","E","Estimated value"
"QI","Production Indices","740","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","103.42","E","Estimated value"
"QI","Production Indices","752","Sweden","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","101.08","E","Estimated value"
"QI","Production Indices","756","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","108.1","E","Estimated value"
"QI","Production Indices","760","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","91.94","E","Estimated value"
"QI","Production Indices","762","Tajikistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","99.21","E","Estimated value"
"QI","Production Indices","764","Thailand","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","105.86","E","Estimated value"
"QI","Production Indices","626","Timor-Leste","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","73.85","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","96.67","E","Estimated value"
"QI","Production Indices","780","Trinidad and Tobago","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","89.89","E","Estimated value"
"QI","Production Indices","788","Tunisia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","95.78","E","Estimated value"
"QI","Production Indices","792","Türkiye","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","98.76","E","Estimated value"
"QI","Production Indices","795","Turkmenistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","73.19","E","Estimated value"
"QI","Production Indices","800","Uganda","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","88.3","E","Estimated value"
"QI","Production Indices","804","Ukraine","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","97.87","E","Estimated value"
"QI","Production Indices","784","United Arab Emirates","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","413.32","E","Estimated value"
"QI","Production Indices","826","United Kingdom of Great Britain and Northern Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","95.25","E","Estimated value"
"QI","Production Indices","834","United Republic of Tanzania","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","103.7","E","Estimated value"
"QI","Production Indices","840","United States of America","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","93.8","E","Estimated value"
"QI","Production Indices","858","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","95","E","Estimated value"
"QI","Production Indices","860","Uzbekistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","85.93","E","Estimated value"
"QI","Production Indices","548","Vanuatu","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","97.45","E","Estimated value"
"QI","Production Indices","862","Venezuela (Bolivarian Republic of)","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","71.65","E","Estimated value"
"QI","Production Indices","704","Viet Nam","434","Gross per capita Production Index Number (2014-2016 = 100)","F1717","Cereals, primary","2017","2017","index","94.48","E","Estimated value"
